"TIME","COICOP","COICOP_LABEL","UNIT","GEO","Value","Flag and Footnotes"
"2018","CP04","Housing, water, electricity, gas and other fuels","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP04","Housing, water, electricity, gas and other fuels","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP04","Housing, water, electricity, gas and other fuels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP041","Actual rentals for housing","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP041","Actual rentals for housing","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP041","Actual rentals for housing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP042","Imputed rentals for housing","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP042","Imputed rentals for housing","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP042","Imputed rentals for housing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP043","Maintenance and repair of the dwelling","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP043","Maintenance and repair of the dwelling","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP043","Maintenance and repair of the dwelling","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP044","Water supply and miscellaneous services relating to the dwelling","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP044","Water supply and miscellaneous services relating to the dwelling","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP044","Water supply and miscellaneous services relating to the dwelling","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP045","Electricity, gas and other fuels","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP045","Electricity, gas and other fuels","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP045","Electricity, gas and other fuels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP05","Furnishings, household equipment and routine household maintenance","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP05","Furnishings, household equipment and routine household maintenance","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP05","Furnishings, household equipment and routine household maintenance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP051","Furniture and furnishings, carpets and other floor coverings","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP051","Furniture and furnishings, carpets and other floor coverings","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP051","Furniture and furnishings, carpets and other floor coverings","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP052","Household textiles","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP052","Household textiles","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP052","Household textiles","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP053","Household appliances","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP053","Household appliances","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP053","Household appliances","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP054","Glassware, tableware and household utensils","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP054","Glassware, tableware and household utensils","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP054","Glassware, tableware and household utensils","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP055","Tools and equipment for house and garden","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP055","Tools and equipment for house and garden","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP055","Tools and equipment for house and garden","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP056","Goods and services for routine household maintenance","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP056","Goods and services for routine household maintenance","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP056","Goods and services for routine household maintenance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP06","Health","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP06","Health","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP06","Health","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP061","Medical products, appliances and equipment","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP061","Medical products, appliances and equipment","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP061","Medical products, appliances and equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP062","Out-patient services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP062","Out-patient services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP062","Out-patient services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP063","Hospital services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP063","Hospital services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP063","Hospital services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP07","Transport","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP07","Transport","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP07","Transport","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP071","Purchase of vehicles","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP071","Purchase of vehicles","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP071","Purchase of vehicles","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP072","Operation of personal transport equipment","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP072","Operation of personal transport equipment","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP072","Operation of personal transport equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP073","Transport services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP073","Transport services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP073","Transport services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP08","Communications","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP08","Communications","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP08","Communications","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP081","Postal services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP081","Postal services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP081","Postal services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
